Tipo de Coeficiente,Coeficiente,p_value,inter_conf_inf,inter_conf_sup,AIC,BIC,store_id,Modelo,store_type,store_size,city_code
promo_discount_20,0.0,1.0,-3.956769276380695e-09,3.956769276380695e-09,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
promo_discount_35,0.0,,,,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
promo_discount_40,0.0,,0.0,0.0,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
promo_discount_50,0.0,,0.0,0.0,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
Primavera,-290.65037555182687,0.5532523757935326,-1251.470814220207,670.1700631165534,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
Verao,-270.3052289871773,0.5606502668824549,-1180.788895677958,640.1784377036034,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
Outono,360.1201875355396,0.19271590416547435,-181.74209538332883,901.982470454408,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
Feriados,60.9338426209612,0.8629751658360345,-631.0495635968524,752.9172488387748,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
ar.L1,-0.38372669404094256,0.05250433891832262,-0.7716070750448569,0.004153686962971748,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
ma.L1,0.7047566752054854,0.0001320369789923585,0.3434089962590394,1.0661043541519313,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
sigma2,662666.666518458,6.252341319385946e-21,524285.05540758127,801048.2776293348,2216.0727162022213,2276.9273520011902,S0083," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,23.0,MERSIN
stock_inicial,0.7943922466674589,4.976392552713035e-08,0.5088205626382116,1.0799639306967062,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin1_very_low,14.05786241836294,0.2894752772567847,-11.953272732140583,40.068997568866465,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin1_low,7.7318674502411895,0.6265211107046855,-23.409258136771076,38.87299303725345,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin1_moderate,12.934926272404951,0.3881527785201251,-16.442602987718608,42.31245553252851,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin1_high,46.51115595660872,0.022257706092283933,6.632529342990274,86.38978257022717,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin1_very_high,40.09956422344119,0.009392357388903368,9.841337618861612,70.35779082802077,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin2_very_low,5.9687987057371416e-12,,,,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin2_high,7.233168468976201e-14,,,,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Probin2_very_high,-6.211104586405135e-13,0.9999751489655783,-3.9085837773896034e-08,3.908459555297876e-08,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
promo_discount_16,0.0,,,,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
promo_discount_20,0.0,1.0,-3.304791775102102e-07,3.304791775102102e-07,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
promo_discount_35,0.0,,,,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
promo_discount_40,0.0,,0.0,0.0,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
promo_discount_50,0.0,,0.0,0.0,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Primavera,-2499.482475650427,0.09677921848212366,-5449.429154302597,450.4642030017426,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Verao,-498.547829561982,0.7876478480150643,-4126.083783264902,3128.988124140938,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Outono,-875.5972193287317,0.6649874012521982,-4838.621968639,3087.4275299815367,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
Feriados,795.5557739629647,0.3826719936062134,-990.5723831491783,2581.683931075108,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
ar.L1,0.43020756481845396,7.984851547717546e-07,0.2593736494655322,0.6010414801713757,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
ma.S.L52,0.24922763921424657,0.12014326891854504,-0.0650728573119464,0.5635281357404396,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
sigma2,7533929.612721344,1.376377748152244e-17,5804274.523817459,9263584.70162523,2539.890650812218,2600.745286611187,S0085," ARIMA(1,0,0)(0,0,1)[52]          ",ST01,60.0,ISTANBUL
stock_inicial,0.2164693321839593,0.0017569544610885988,0.0808545543215283,0.3520841100463903,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin1_very_low,-0.4575171531710301,0.488868491480263,-1.7531459350826872,0.8381116287406272,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin1_low,2.2336332713061084,0.08533179580361162,-0.3108035164265024,4.778070059038719,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin1_moderate,2.4663156733217138,0.042905681992297634,0.07876974567581874,4.853861600967608,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin1_high,-0.9275693228439594,0.4969886773389869,-3.6041116277754073,1.7489729820874882,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin1_very_high,-1.6569874050120363,0.40688404894485075,-5.572681649051041,2.258706839026968,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin2_very_low,-1.547441597235581e-13,,,,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin2_high,4.9934801401960656e-14,0.9975611039975757,-3.1968310039886624e-11,3.206817964269054e-11,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Probin2_very_high,1.1737687168714732e-13,,,,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
promo_discount_16,0.0,1.0,-3.375889925981181e-13,3.375889925981181e-13,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
promo_discount_20,0.0,,,,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
promo_discount_35,0.0,,,,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
promo_discount_40,0.0,,0.0,0.0,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
promo_discount_50,0.0,,0.0,0.0,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Primavera,19.573194422722263,0.35039719539997793,-21.508375384164605,60.65476422960913,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Verao,87.64180097371579,0.0001769241786399843,41.83364287314163,133.44995907428995,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Outono,-12.929180084919803,0.5671769779871707,-57.21457963230333,31.356219462463724,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
Feriados,14.72186782978538,0.2966300625134579,-12.924659283233877,42.368394942804635,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
ar.L1,0.997269743517647,0.0,0.9808365286236862,1.0137029584116077,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
ma.L1,-0.8649861119501475,1.5909149577375938e-40,-0.9921875493159218,-0.7377846745843732,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
sigma2,4118.272337087938,4.6382680905118675e-12,2951.2105881787684,5285.334085997107,1536.3500575119324,1597.2046933109016,S0086," ARIMA(1,0,1)(0,0,0)[52]          ",ST03,12.0,IZMIR
intercept,7.0720953290186195,0.7114193899295753,-30.39522256995136,44.539413227988604,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
stock_inicial,-0.03362008770410163,0.5736366518935607,-0.15072285229635676,0.0834826768881535,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin1_very_low,2.7187405082224028,0.13290184198828175,-0.827165571415744,6.2646465878605495,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin1_low,1.0294461488751083,0.6921444420253661,-4.066386244454824,6.1252785422050415,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin1_moderate,2.5261981588055638,0.41967275019132744,-3.6092716663787123,8.66166798398984,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin1_high,5.062990971164458,0.1641325970881844,-2.069357046420399,12.195338988749317,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin1_very_high,3.09740346848694,0.37024190022597037,-3.677888313730736,9.872695250704616,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin2_very_low,-3.151262923487487e-13,0.999034731263641,-5.108488629648345e-10,5.102186103801369e-10,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin2_high,1.725002176108263e-13,,,,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Probin2_very_high,-5.881557698340906e-14,,,,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
promo_discount_16,0.0,1.0,-1.5043370720326544e-10,1.5043370720326544e-10,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
promo_discount_20,0.0,,,,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
promo_discount_35,0.0,1.0,-2.0214605430478184e-10,2.0214605430478184e-10,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
promo_discount_40,0.0,,0.0,0.0,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
promo_discount_50,0.0,,0.0,0.0,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Primavera,-111.92390926928644,0.2772786347442935,-313.8349317162678,89.98711317769494,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Verao,-8.65375318346068,0.941603599829504,-240.1896324850798,222.88212611815845,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Outono,-15.873435997026569,0.8463710087512761,-176.4475447746005,144.70067278054734,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
Feriados,-95.41976345702533,0.14054415082563648,-222.3185286003652,31.479001686314547,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
ar.L1,0.988490670378168,5.4831790226401275e-193,0.9231124416507787,1.0538688991055571,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
ma.L1,-0.8737017249808401,2.0825693114496679e-16,-1.0820960202718903,-0.6653074296897897,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
sigma2,51850.66981304913,4.5407970000874246e-14,38380.50573229776,65320.833893800496,1860.1320925540517,1923.8845681529717,S0088," ARIMA(1,0,1)(0,0,0)[52] intercept",ST04,20.0,GAZIANTEP
intercept,3.247447301978894,0.7180527786371238,-14.38075004300213,20.87564464695992,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
stock_inicial,-0.011659014585004998,0.9244612487416755,-0.25266613194993326,0.22934810277992324,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin1_very_low,0.35340775267385605,0.7672088642203925,-1.986462041698485,2.693277547046197,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin1_low,-0.9641348868090035,0.5931914678039194,-4.501405239633707,2.5731354660156995,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin1_moderate,0.29376914866593723,0.863493174906049,-3.055149396801881,3.642687694133755,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin1_high,1.6882117862093824,0.4223300409840379,-2.4355349731321705,5.811958545550935,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin1_very_high,3.636131709036622,0.2760366185099308,-2.9065194383085595,10.178782856381805,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin2_very_low,2.806156077097678e-14,0.99999999999968,-0.13715934787749556,0.13715934787755169,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin2_high,-5.8641167358673866e-15,0.9999999999999332,-0.13715934770421415,0.13715934770420243,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Probin2_very_high,-5.364261115962338e-16,0.9999999999999939,-0.13715934782102526,0.1371593478210242,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
promo_discount_16,2.9388056782271875e-15,0.9999999999999665,-0.13715934784798334,0.13715934784798922,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
promo_discount_20,0.0,1.0,-0.1371593478102247,0.1371593478102247,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
promo_discount_35,0.0,1.0,-0.1371593477960826,0.1371593477960826,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
promo_discount_40,0.0,1.0,-0.13715934777040226,0.13715934777040226,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
promo_discount_50,0.0,1.0,-0.13715934780956252,0.13715934780956252,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Primavera,39.79250669052525,0.26306766315728325,-29.894749767781953,109.47976314883246,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Verao,19.6378739758699,0.652578099873535,-65.85953283628984,105.13528078802963,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Outono,-61.77005969408892,0.13153658211243022,-142.04954462132153,18.509425233143695,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
Feriados,-19.920189721629352,0.47116210888237187,-74.10201418142856,34.26163473816986,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
ar.L1,0.9836182333855162,2.703048816552934e-11,0.6942329954306565,1.273003471340376,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
ar.L2,-0.07979795899297182,0.6833155397425053,-0.46318763489780845,0.3035917169118648,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
ar.L3,0.08518205690797047,0.6545831381394953,-0.2879787427009518,0.45834285651689277,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
ma.L1,-0.823692422185693,2.132483096708727e-10,-1.0778704398098706,-0.5695144045615155,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
sigma2,8643.71914074088,1.8042485826582008e-17,6651.963264754487,10635.475016727276,1638.6950153726816,1708.2431705715035,S0089," ARIMA(3,0,1)(0,0,0)[52] intercept",ST03,18.0,ISTANBUL
stock_inicial,0.39602305694060924,0.12505813488067932,-0.11000660983109478,0.9020527237123133,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin1_very_low,0.7043019942936022,0.7798918269215792,-4.235247554446035,5.643851543033239,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin1_low,7.140229138046643,0.14216841012870213,-2.3944061532187026,16.674864429311988,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin1_moderate,0.8244613637474645,0.8591021283034885,-8.278398849379716,9.927321576874647,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin1_high,5.969194396415036,0.333509404703178,-6.128600825286174,18.066989618116246,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin1_very_high,5.096397349296193,0.2115403755796883,-2.898821892551994,13.09161659114438,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin2_very_low,-1.2483965762133329e-13,1.0,-32022.23029703364,32022.23029703364,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin2_high,1.5261077022653057e-15,1.0,-32022.23036066414,32022.23036066414,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Probin2_very_high,1.239457782265885e-14,1.0,-32022.23078269166,32022.23078269166,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
promo_discount_16,3.138518498838742e-14,1.0,-32022.23105182202,32022.23105182202,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
promo_discount_20,0.0,1.0,-32022.23105678631,32022.23105678631,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
promo_discount_35,0.0,1.0,-32022.231056581553,32022.231056581553,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
promo_discount_40,0.0,1.0,-32022.231056755154,32022.231056755154,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
promo_discount_50,0.0,1.0,-32022.231056716835,32022.231056716835,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Primavera,-131.22632649858238,0.5147981831371828,-526.0757493319029,263.6230963347382,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Verao,112.62470459294005,0.5122059686280744,-224.17438568925112,449.4237948751312,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Outono,106.31414873441767,0.49644772930519543,-200.0747485872835,412.70304605611886,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
Feriados,-116.70079257872305,0.43537257857076417,-409.9318635968067,176.5302784393606,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
ar.L1,0.992337015911487,6.66689888224575e-249,0.934616276620635,1.0500577552023391,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
ma.L1,-1.0490490762101214,8.592690723385326e-08,-1.433063727649918,-0.6650344247703248,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
ma.L2,0.12924483601107745,0.5130112121198918,-0.2579948551969315,0.5164845272190863,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
ar.S.L52,0.17250075350962207,0.3452565502680369,-0.18571553556607995,0.530717042585324,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
sigma2,153794.53125847166,4.7497030951549563e-17,117878.727673015,189710.3348439283,2012.935557173821,2079.585872572692,S0091," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,19.0,SAMSUN
stock_inicial,0.21734734828199162,0.47983561510714656,-0.3855579487236459,0.8202526452876292,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin1_very_low,2.3735204266879495,0.4813553455628945,-4.233287932641746,8.980328786017646,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin1_low,4.586007764677733,0.3456990067474285,-4.946067975671866,14.118083505027332,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin1_moderate,6.1280218039443595,0.15634115334372975,-2.3452257794414235,14.601269387330142,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin1_high,11.088963770573056,0.024381859571060305,1.4339620218116025,20.74396551933451,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin1_very_high,3.607465934324624,0.3321864206097108,-3.683822590933174,10.898754459582422,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin2_very_low,-3.660405238504162e-12,0.9999999999999994,-10059.572200429126,10059.572200429118,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin2_high,-6.040671006740213e-14,1.0,-10059.572173728766,10059.572173728766,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Probin2_very_high,4.55619287366455e-14,1.0,-10059.572187123267,10059.572187123267,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
promo_discount_16,5.3251053301535196e-14,1.0,-10059.572189182292,10059.572189182292,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
promo_discount_20,0.0,1.0,-10059.572190858738,10059.572190858738,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
promo_discount_35,0.0,1.0,-10059.572190853567,10059.572190853567,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
promo_discount_40,0.0,1.0,-10059.57219084059,10059.57219084059,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
promo_discount_50,0.0,1.0,-10059.572190838671,10059.572190838671,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Primavera,-598.1967850176193,0.13779597134584085,-1388.2275064942648,191.8339364590263,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Verao,344.56366650899963,0.4087436424406342,-472.9245404973592,1162.0518735153585,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
Outono,468.1794626911787,0.1423169149795322,-157.23219208159384,1093.5911174639512,2133.4299935213903,2200.0803089202614,S0094," ARIMA(1,0,2)(1,0,0)[52]          ",ST04,45.0,KONYA
